DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,REFERENCED_TABLE_SCHEMA,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_CYCLE_COUNT_LINE,COUNTED_QUANTITY,8,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_CYCLE_COUNT_LINE,VARIANCE_QUANTITY,9,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_CYCLE_COUNT_LINE,VARIANCE_REASON_CODE,10,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_CYCLE_COUNT_LINE,COUNTER_EMPLOYEE_ID,11,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_CYCLE_COUNT_LINE,ADJUSTMENT_APPROVED_FLAG,12,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_CYCLE_COUNT_LINE,ADJUSTMENT_DATE,13,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,INVENTORY_ITEM_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,PRODUCT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,SITE_ID,3,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SITE,SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,ITEM_TYPE,4,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,STOCKING_TYPE,5,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,PLANNING_METHOD,6,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,REPLENISHMENT_LEAD_TIME,7,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,SAFETY_STOCK_QUANTITY,8,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,REORDER_POINT,9,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,ORDER_QUANTITY,10,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,ABC_CLASS,11,TEXT,10,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,CYCLE_COUNT_FREQUENCY,12,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,VALID_FROM_TIMESTAMP,13,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,VALID_TO_TIMESTAMP,14,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,IS_CURRENT_FLAG,15,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,CREATED_BY_USER,16,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,CREATED_TIMESTAMP,17,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,UPDATED_BY_USER,18,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_ITEM,UPDATED_TIMESTAMP,19,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_LOT,INVENTORY_LOT_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_LOT,PRODUCT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,INVENTORY_LOT,LOT_NUMBER,3,TEXT,100,UNIQUE,,,
